ID,PARTEINAME,JAHR,MONAT,TAG,ÜBERSCHRIFT
20306,CDU/CSU,2020,4,24,Prämie wegen Corona: Stuttgarter CDU will Pflegern 1500 Euro zahlen
20308,CDU/CSU,2020,4,24,SPD und CDU äußern sich - Politische Reaktionen auf den OB-Freispruch
20312,CDU/CSU,2020,4,25,CDU-Politiker Röttgen in Sorge – Lockerungen gingen „Schritt zu weit“
20314,CDU/CSU,2020,4,25,Heute wäre er gewesen: Darum gibt es keinen CDU-Sonderparteitag
20315,CDU/CSU,2020,4,25,Masken-Glück - CDU verschenkt 4000 Masken an Senioren
20318,CDU/CSU,2020,4,28,Thüringer CDU-Fraktion fordert: Rettungsschirm für Spitzensport
20322,CDU/CSU,2020,4,29,CDU teilt mit - Wasen wegen Corona abgesagt
20324,CDU/CSU,2020,4,30,Bremen-Fonds: CDU kritisiert rot-grün-roten Milliarden-Plan
20333,CDU/CSU,2020,5,4,"Grüne, SPD, Volt, CSU - Wir sind Münchens jüngste Stadträte"
20335,CDU/CSU,2020,5,4,Koalition zwischen CSU und SPD  - Vogel bleibt Bürgermeister!
20340,CDU/CSU,2020,5,7,Kieler Landtag: CDU-Politiker Claussen als Justizminister vereidig
20344,CDU/CSU,2020,5,8,CSU-Politiker: Aufstand gegen höhere Rundfunkgebühren
20346,CDU/CSU,2020,5,8,Mieses Spiel nach 22 Jahren treuem Dienst - CDU schasst von Schassen
20352,CDU/CSU,2020,5,10,CDU/CSU im Bundestag: Unions-Zoff um Bläh-Parlament
20353,CDU/CSU,2020,5,10,CDU/CSU im Bundestag: Unions-Zoff um Bläh-Parlament
20354,CDU/CSU,2020,5,10,Corona & CDU: Wer wird neuer CDU-Chef und Kanzlerkandidat?: Die K-orona-Frage der Union
20359,CDU/CSU,2020,5,11,Nach Verurteilung wegen Insolvenzverschleppung - Skandal-Frau der CDU jetzt in der AfD
20360,CDU/CSU,2020,5,11,Thüringen: CDU fordert Kita-Öffnung für alle
20364,CDU/CSU,2020,5,12,Corona-Krise: Wirtschaftsexperten von CDU und CSU lehnen Abwrackprämie ab
20365,CDU/CSU,2020,5,12,Corona-Krise: Wirtschaftsexperten von CDU und CSU lehnen Abwrackprämie ab
20380,CDU/CSU,2020,5,16,SPD-Josef ledert gegen CDU-Frank - Riesen-Streit nach dem Hallen-Debakel
20384,CDU/CSU,2020,5,17,CDU: Norbert Röttgen kritisiert Corona-Politik von Armin Laschet
20385,CDU/CSU,2020,5,18,CDU-Heimatverband der Kanzlerin vor Zerreißprobe: Linksextremistin gewählt!: 
20389,CDU/CSU,2020,5,18,Neuer Vorschlag: CDU will StadtRAD billiger machen
20395,CDU/CSU,2020,5,20,CSU-Fraktionschef Pretzl: Diese 480 Millionen kann München sich sparen
20399,CDU/CSU,2020,5,21,Parteitag - Statt Nockherberg: CSU versammelt sich im Internet
20400,CDU/CSU,2020,5,21,Coronavirus: CDU und CSU tagen allein im Bundestag – aus Platzgründen
20401,CDU/CSU,2020,5,21,Coronavirus: CDU und CSU tagen allein im Bundestag – aus Platzgründen
20402,CDU/CSU,2020,5,22,Digital-Parteitag der CSU: Söder kündigt Öffnung der Freibäder an
20404,CDU/CSU,2020,5,23,Bundesbildungsministerin Anja Karliczek (CDU) will vier Milliarden für Ganztagsschulen
20408,CDU/CSU,2020,5,24,CDU-Schneider will Amtsleiter loswerden - Machtkampf im Römer
20413,CDU/CSU,2020,5,25,CDU-Politiker Linnemann warnt im Will-Talk - EU-Geld darf nicht in Italien oder Spanien versickern
20414,CDU/CSU,2020,5,26,Mindestlohn-Zoff: AKK pfeift CDU-Politiker zurück
20416,CDU/CSU,2020,5,26,Saarbrücken: Ein AfD Abgeordneter kostet so viel wie drei der CDU
20420,CDU/CSU,2020,5,27,Andreas Scheuer (CSU): Im Maut-Debakel neue Vorwürfe gegen Verkehrsminister
20426,CDU/CSU,2020,5,28,Köln: Anklage gegen Ex-CDU-Politiker Bähner nach Schüssen erhoben
20430,CDU/CSU,2020,5,28,Wegen Corona - CDU will Schaustellern helfen
20431,CDU/CSU,2020,5,29,Umfrage: Bayern: Riesen-Umfrage-Erfolg für die CSU
20436,CDU/CSU,2020,5,30,Rathaus intern: Renten-Glück für CDU-Weinberg
20437,CDU/CSU,2020,6,1,Geld und Steuern: CSU will bei Koalitionsgipfel Steuerentlastung für Alleinerziehende
20441,CDU/CSU,2020,6,2,Frankfurt: Auch CDU-Dezernent zweifelt an Kaiserlei-Halle
20446,CDU/CSU,2020,6,3,Bremen - CDU will mehr Platz für Gastro
20450,CDU/CSU,2020,6,5,Forderung der CDU-Fraktion - Weitere Corona-Lockerung für Handel 
20456,CDU/CSU,2020,6,6,CDU fordert: Kopftuch-Verbot in der Justiz!
20461,CDU/CSU,2020,6,8,"Missbrauchs-Skandal – CDU-Chefin sagt: Nicht stolz auf ein Land, das sowas zulässt"
20465,CDU/CSU,2020,6,9,CDU zieht an Küsten-SPD vorbei - Umfrage-Schock für Schwesig
20467,CDU/CSU,2020,6,9,Absolute Mehrheit möglich - CSU im Corona-Umfragehoch
20470,CDU/CSU,2020,6,10,"BILD: Umfrage zeigt wie (un-)beliebt CDU, CSU und SPD in der Coronakrise sind"
20471,CDU/CSU,2020,6,10,"BILD: Umfrage zeigt wie (un-)beliebt CDU, CSU und SPD in der Coronakrise sind"
20474,CDU/CSU,2020,6,10,Missbrauch: CDU-General Paul Ziemiak will „Drastische Strafen“ für Kinderschänder
20478,CDU/CSU,2020,6,12,Philipp Amthor: Lobby-Ärger für den CDU-Politiker 
20480,CDU/CSU,2020,6,12,CDU und SPD lehnen Abwahlantrag ab: Linke bleibt Verfassungsrichterin
20485,CDU/CSU,2020,6,14,Wegen Corona - CDU fordert mehr Lockerungen
20487,CDU/CSU,2020,6,14,Armin Laschet fordert CDU-Kanzlerkandidaten für Union
20489,CDU/CSU,2020,6,15,Köln: Hunde verletzt – CDU will Glasverbot am Zollstocker Tierheim
20490,CDU/CSU,2020,6,15,Corona bringt uns rund 218 Mrd. Euro mehr Schulden: CDU-Politiker erklärt die Folgen
20491,CDU/CSU,2020,6,15,Amthor Lobbyarbeit –CDU-Politiker fordert Aufklärung: „Noch ein paar Punkte offen“
20494,CDU/CSU,2020,6,15,Fröhliche Grillparty endet in Tragödie - CDU-Politiker bei Pinkelpause vom Blitz erschlagen
20496,CDU/CSU,2020,6,16,Grundrente: CDU/CSU geben sich offenbar der SPD geschlagen
20497,CDU/CSU,2020,6,16,Grundrente: CDU/CSU geben sich offenbar der SPD geschlagen
20505,CDU/CSU,2020,6,19,CDU-Kassen geplündert - Serien-Abzockerin schmort jetzt im Frauen-Knast
20509,CDU/CSU,2020,6,20,Klingbeil (SPD) und Ziemiak (CDU) - Wir wollen keine GroKo mehr
20510,CDU/CSU,2020,6,20,„Bläh-Bundestag“ ade: Jetzt auch CSU bereit für Kompromiss
20511,CDU/CSU,2020,6,20,Er kandidiert nicht mehr für CDU-Spitze in Mecklenburg-Vorpommern - Amthor macht Überraschungs-Rückzieher 
20512,CDU/CSU,2020,6,21,CDU-Politikerin Eisenmann: Stuttgarter Exzesse aus „Lust an Gewalt“
20515,CDU/CSU,2020,6,22,CDU-Frauen fordern: Schluss mit Bordellen und Straßenstrich!
20522,CDU/CSU,2020,6,27,Andreas Scheuer (CSU) im Interview: Wie schlimm werden die Sommer-Staus?
20528,CDU/CSU,2020,7,1,Schwere Vorwürfe - Freitals OB vom Innenminister wegen CDU-Austritt bedroht?
20530,CDU/CSU,2020,7,1,Pädophilie: CDU-Politikerin fordert: Verbot von Kindersex-Puppen
20532,CDU/CSU,2020,7,1,CDU wettert gegen den Senat - Der Haushaltsplan ist nicht im Ansatz tragfähig
20536,CDU/CSU,2020,7,3,Maybrit Illner: Schwesig gibt CDU Mitschuld am Tönnies-Skandal
20539,CDU/CSU,2020,7,5,CDU-Chefin im Sommerinterview: AKK stichelt gegen Markus Söder
20541,CDU/CSU,2020,7,6,An saarländischen Schulen: CDU-Politiker fordert Corona-Beauftragte
20542,CDU/CSU,2020,7,6,CDU-Politiker erzürnt über China: „Terrormaßnahmen gegen das eigene Volk“
20548,CDU/CSU,2020,7,7,Markus Söder: So arbeitet der CSU-Chef an seiner Kanzlerkandidatur
20549,CDU/CSU,2020,7,7,„Eine dreiste Nummer“: CDU-Spitze droht Krach um Frauenquote
20550,CDU/CSU,2020,7,7,"Merz zur K-Frage bei CDU & CSU: „Kanzler kann werden, wer Krise kann“"
20551,CDU/CSU,2020,7,7,"Merz zur K-Frage bei CDU & CSU: „Kanzler kann werden, wer Krise kann“"
20553,CDU/CSU,2020,7,8,CDU: Frauenquote von 50 Prozent ab dem Jahr 2025
20555,CDU/CSU,2020,7,8,Nach CDU-Antrag - Bürgerschaft ringt um Freimarkt
20556,CDU/CSU,2020,7,9,Härtere Strafen gefordert - CSU-Offensive gegen Kinderschänder!
20558,CDU/CSU,2020,7,9,Klartext von CDU-Frau: „Die CDU ist für Frauen komplett unattraktiv“
20564,CDU/CSU,2020,7,10,Kanzler-Frage wird akut: CSU-Chef Markus Söder im Umfragehimmel
20565,CDU/CSU,2020,7,10,Brisanter Brief: Darum fällt der CDU-Boss dem CDU-Boss in den Rücken
20566,CDU/CSU,2020,7,10,CDU-Frauen uneinig - Sind Bordelle bald wieder offen?
20574,CDU/CSU,2020,7,13,"BILD-Wahlcheck: Krass, wie die CDU/CSU den anderen davonzieht"
20575,CDU/CSU,2020,7,13,"BILD-Wahlcheck: Krass, wie die CDU/CSU den anderen davonzieht"
20579,CDU/CSU,2020,7,13,CDU/CSU-Kanzlerfrage: Was macht Söder besser als Laschet und Merz?
20580,CDU/CSU,2020,7,13,CDU/CSU-Kanzlerfrage: Was macht Söder besser als Laschet und Merz?
20582,CDU/CSU,2020,7,13,Hamburg: CDU-Fraktions-Chef übt Müllmann
20584,CDU/CSU,2020,7,14,CSU-Kampagne „Low Fi Mut Wave“ - Dobrindt setzt jetzt auf Trend-Musik 
20587,CDU/CSU,2020,7,15,CDU-Ministerpräsidenten kritisieren das Kanzleramt - Revolte gegen Ausreise-Verbote
20590,CDU/CSU,2020,7,15,"Gegen die Krise: SPD und CDU beschließen  8,4 Milliarden-Euro-Paket"
20593,CDU/CSU,2020,7,16,Nach Kritik von CDU-Ministerpräsidenten - Kanzleramt knickt bei Ausreiseverboten ein
20597,CDU/CSU,2020,7,18,Rathaus intern - Bis Ende Juli Klarheit über neuen CDU-Chef
20598,CDU/CSU,2020,7,19,Friedrich Merz (CDU): Grundrente sei ein „schwerer Fehler“
20599,CDU/CSU,2020,7,19,Motorrad-Demos in Deutschland: Landtags-CDU in BaWü gegen Fahrverbote
20603,CDU/CSU,2020,7,20,CSU-Politikerin fordert - Homeoffice soll von der Steuer absetzbar werden
20604,CDU/CSU,2020,7,20,Markus Söder im Sommerinterview: „Die CSU kann Nein sagen“
20610,CDU/CSU,2020,7,24,CDU: Abgeordnete fordern Spahn als Parteichef
20613,CDU/CSU,2020,7,25,CDU kritisiert Dreyer-Aussagen zu Krawall-Nächten in Stuttgart und Frankfurt
20615,CDU/CSU,2020,7,25,Spahn: Nach Forderungen aus BaWü: Minister will nicht CDU-Chef werden
20622,CDU/CSU,2020,7,28,Neuer CDU-Chef für Hamburg - „Boss Ploß“ soll's machen
20627,CDU/CSU,2020,7,29,Verbot von Werksverträgen - CDU-Wirtschaftsrat fordert Kabinett-Blockade
20631,CDU/CSU,2020,7,30,CDU-Fraktionschef: Kinderschänder mindestens 14 Jahre wegsperren!
20632,CDU/CSU,2020,7,30,Ermittlungen in Rheinland-Pfalz: Noch mehr illegale CDU-Spenden?
20634,CDU/CSU,2020,7,30,Im Jahr der vielen Badetoten - CDU-Politiker lernt schwimmen mit 55
20641,CDU/CSU,2020,8,1,Europa: CSU-Weber will nach Abzug der US-Streitkräfte eine EU-Truppe
20642,CDU/CSU,2020,8,1,Hetze gegen transsexuelle CDU-Kandidatin Laura Patricia Kasprowski
20643,CDU/CSU,2020,8,2,Markus Söder: CSU-Chef will K-Frage erst im März 2021 entscheiden
20646,CDU/CSU,2020,8,2,SPD-Boss schießt gegen CDU-Stadtverordneten - „Provokation eines Hinterbänklers“
20650,CDU/CSU,2020,8,3,"Bundesliga: Keine Zuschauer zum Saisonstart, sagt die CSU"
20659,CDU/CSU,2020,8,7,Corona-Demo in Berlin: CDU-Politiker wirft Behörden „DDR-Methoden“ vor
20666,CDU/CSU,2020,8,9,CDU kritisiert „ideologische Täuschung“: Grüne bleiben bei Gaga-Plakat
20679,CDU/CSU,2020,8,11,BILD-Wahl-Umfrage in Bayern: Absolute Mehrheit für die CSU
20683,CDU/CSU,2020,8,13,CDU-Fraktionschef im Interview - Toepffer teilt gegen den NABU aus
20685,CDU/CSU,2020,8,13,SPD schließt Links-Bündnis nicht aus: Kuscheln die Grünen jetzt mit der CDU?
20688,CDU/CSU,2020,8,14,Corona – nach Bayern-Debakel: Regierung stellt sich hinter CSU-Chef Söder
20690,CDU/CSU,2020,8,16,Corona-Krise: Reise-Experte der CDU fordert: Mallorca-Urlaub verbieten!
20695,CDU/CSU,2020,8,17,CDU-Mann kritisiert: Funk-Video zeigt Polizei als rassistische Mörder
20701,CDU/CSU,2020,8,19,Geheim-Besuch in Litauen - CDU-General trifft Heldin von Minsk
20706,CDU/CSU,2020,8,20,Nach Schüssen auf Jugendlichen: Satire-Partei nimmt CDU-Mann aufs Korn
20708,CDU/CSU,2020,8,20,CDU-Generalsekretär Paul Ziemiak - „Lukaschenko steht mit dem Rücken zur Wand“
20718,CDU/CSU,2020,8,23,CDU: Parteivorsitzwahl im Dezember: AKK sucht Frau als Nachfolgerin
20719,CDU/CSU,2020,8,23,CDU-Vize beleidigt Peter Feldmann - „Sugar-Daddy“-Wirbel um Frankfurts OB
20722,CDU/CSU,2020,8,23,Seefried kandidiert als Landrat: CDU braucht neuen Generalsekretär
20723,CDU/CSU,2020,8,23,AKK-Ansage an Söder - „Neuer CDU-Chef wird Kanzler-Ambitionen haben“
20724,CDU/CSU,2020,8,24,Ständehaus-Treff in Düsseldorf mit Friedrich Merz (CDU)
20726,CDU/CSU,2020,8,24,SPD und CDU/CSU: Umfragehammer für die GroKo im BILD-Wahlcheck
20727,CDU/CSU,2020,8,24,SPD und CDU/CSU: Umfragehammer für die GroKo im BILD-Wahlcheck
20728,CDU/CSU,2020,8,24,CDU ist gespalten: Kann Günther Laschet die CDU-Kandidatur ausreden?
20731,CDU/CSU,2020,8,24,Frankfurt: CDU grätscht SPD-OB ab: 2 x 90 Minuten Parteitag im Stadion
20733,CDU/CSU,2020,8,25,Hauke Göttsch - CDU-Nichtschwimmer schafft Seepferdchen
20736,CDU/CSU,2020,8,26,Tobias Hans (CDU) - Saar-MP befürwortet Berliner Demo-Verbot
20738,CDU/CSU,2020,8,26,„Love Island“: Enkel von CDU-Minister bereit für Sex im TV
20740,CDU/CSU,2020,8,27,Görlitz Kampf um Kretschmers Erbe – CDU will Bundestagsmandat zurück
20745,CDU/CSU,2020,8,28,Kandidatensuche bei SPD und CDU: Honey Deihimi in den Bundestag
20750,CDU/CSU,2020,8,29,"Deihimi will in den Bundestag: „Ich bin ein Urgestein der CDU"""
20757,CDU/CSU,2020,9,1,Rheine: Dieses Wahlplakat der CDU geht im Internet viral
20761,CDU/CSU,2020,9,2,Homeoffice soll steuerlich absetzbar werden! – CSU schlägt Pauschale vor
20766,CDU/CSU,2020,9,2,CDU und CSU: Bei Klausur-Tagung der Union droht Riesen-Krach
20767,CDU/CSU,2020,9,2,CDU und CSU: Bei Klausur-Tagung der Union droht Riesen-Krach
20769,CDU/CSU,2020,9,2,"CDU-Politiker zu China-Debatte - „Man fragt sich, wer hat Joe Kaeser in der Hand?“"
20771,CDU/CSU,2020,9,3,CDU Nordsachsen: Plötzlich will Schenderlein in den Bundestag
20772,CDU/CSU,2020,9,3,CSU legt Papier vor: Knallhart-Strafen für Angriffe auf Polizisten
20776,CDU/CSU,2020,9,5, CDU-Kreisverband - Weinberg ist noch mal davongekommen
20777,CDU/CSU,2020,9,6,CDU-Vize Thomas Strobl: Union soll Kanzlerkandidaten im Dezember küren
20778,CDU/CSU,2020,9,7,CDU-General Paul Ziemiak bei BILD Live: „Linkspartei ist Lobby-Gruppe des Kreml“
20781,CDU/CSU,2020,9,7,Freie Wähler & CSU: Politiker machen Ersatz-Volksfest beim „Gillamoos“
20783,CDU/CSU,2020,9,8,Dresden: Präsentkörbe veruntreut Staatsanwalt klagt CDU-Politikerin an
20787,CDU/CSU,2020,9,8,Düsseldorf: OB-Kandidat Stephan Kellers (CDU) 10 wichtigste Wahlversprechen
20789,CDU/CSU,2020,9,9,Landtag Sachsen: Führungswechsel bei CDU-Fraktion
20790,CDU/CSU,2020,9,9,CDU in Lennestadt musste zahlen: Corona-Bußgeld nach Reul-Besuch
20791,CDU/CSU,2020,9,9,Positionspapier präsentiert - CDU-Plan für die City-Zukunft
20792,CDU/CSU,2020,9,10,Neue Baden-Württemberg-Umfrage - CDU liegt 3 Prozent vor den Grünen
20793,CDU/CSU,2020,9,10,Sachsens CDU-Fraktion: Ein halbes Dutzend Abgeordnete will weg
20800,CDU/CSU,2020,9,12,Kleve: Schmutz-und Sexismus-Attacken gegen CDU-Kandidatin
20805,CDU/CSU,2020,9,13,"CDU: Umfrage zur Kanzler-Frage: Laschet-Klatsche,  Söder-Höhenflug!"
20806,CDU/CSU,2020,9,13,CSU-Parteigeneral Markus Blume: „Müssen Hunderttausende Arbeitsplätze retten“
20808,CDU/CSU,2020,9,14,CDU/CSU: Unions-Aufstand gegen Merkels Flüchtlings-Plan
20809,CDU/CSU,2020,9,14,CDU/CSU: Unions-Aufstand gegen Merkels Flüchtlings-Plan
20811,CDU/CSU,2020,9,14,CSU-Weber fordert vor Gipfel mit XI - EU muss Chinas Firmen-„Einkaufstour“ stoppen!
20812,CDU/CSU,2020,9,14,Manfred Weber (CSU) fordert: Kein Corona-Geld für die Chinesen!
20814,CDU/CSU,2020,9,14,NRW-Kommunalwahl: CDU bleibt stärkste Kraft - Rückenwind für Laschet
20815,CDU/CSU,2020,9,14,Flüchtlings-Talk bei Anne Will: Baerbock (Grüne) und Weber (CSU) zoffen sich
20817,CDU/CSU,2020,9,14,CDU-Kandidat bei OB-Wahl vorn: Kellers Coup - und Geisel schaut zu!
20818,CDU/CSU,2020,9,15,Klausur im Landtag in München: CSU kämpft bei Altmaier für Autoprämie
20819,CDU/CSU,2020,9,15,München: Mega-Zoff im Rathaus – Grünen-Attacke auf CSU-Referentin
20821,CDU/CSU,2020,9,16, CDU-Politiker kommen beim Freistaat Sachsen unter
20825,CDU/CSU,2020,9,17,Entführtes Flugzeug: CSU will die „Landshut“ nach München holen
20826,CDU/CSU,2020,9,18,Landesvorstand einig: Lechner soll neuer CDU-Generalsekretär werden
20827,CDU/CSU,2020,9,18,Ohne Auto-Fahrverbot - CDU will Mainkai-Verschönerung
20829,CDU/CSU,2020,9,19,CDU: Duell zweier Kanzlerkandidaten: Merz vs. Laschet in Hildesheim
20833,CDU/CSU,2020,9,19,Thüringen-CDU wählt Christian Hirte zum neuen Landeschef
20839,CDU/CSU,2020,9,20,OB-Wahl (Zwickau): Kathrin Köhler (CDU) holt die meisten Stimmen
20840,CDU/CSU,2020,9,20,Putin und das große Schweigen der Union - Warum kuscht die CDU vor Kreml-Kretschmer?
20842,CDU/CSU,2020,9,21,Düsseldorfer OB-Wahlkampf: CDU-Sticker auf Geisel-Plakaten
20847,CDU/CSU,2020,9,22,Arnold Vaatz (CDU): Hätte Grünen und SPD mehr Souveränität zugetraut!
20849,CDU/CSU,2020,9,22,Georg Eisenreich - Justizminister soll neuer CSU-Chef in München werden
20850,CDU/CSU,2020,9,23,OB-Wahl in Dortmund: Grüne unterstützen CDU-Kandidaten
20852,CDU/CSU,2020,9,23,CDU-Machtkampf: Nach Merz’ BILD-Interview wird der Ton rauer
20856,CDU/CSU,2020,9,24,Ermittlungen gegen Sohn: Sprengstoff-Razzia im Haus von CDU-Politiker
20860,CDU/CSU,2020,9,26,CSU-Parteitag - Söder will Reichskriegsflagge verbieten
20861,CDU/CSU,2020,9,26,CSU -Parteitag: Markus Söder startet virtuellen CSU-Parteitag mit Grundsatzrede
20862,CDU/CSU,2020,9,26,"Parteitag der Hessen-CDU in Willingen - Volker Bouffier mit 92,6% als Parteichef wiedergewählt"
20868,CDU/CSU,2020,9,27,Perfekter Coup: Stephan Keller (CDU) gewinnt OB-Wahl in Düsseldorf
20870,CDU/CSU,2020,9,27,Weiter CDU-Chef - Traum-Ergebnis für Meyer-Heder
20871,CDU/CSU,2020,9,27,Ploß auf Parteitag gewählt - „Maschine“ neuer CDU-Boss
20874,CDU/CSU,2020,9,28,Klima-Zoff im CDU-Präsidium - Kretschmer geht auf Merkel los
20876,CDU/CSU,2020,9,28,Söder-Tasse beim CSU-Parteitag: Zeitweise ausverkauft! Die versteckte Botschaft
20878,CDU/CSU,2020,9,28,Innenminister Roland Wöller (CDU) - Polizei Sachsen hat ein Rassismus-Problem
20881,CDU/CSU,2020,9,29,"Neue CDU-Spitze im BILD-Interview - Wenn Rot-Grün platzt, sind wir da!"
20887,CDU/CSU,2020,10,2,CSU will Bodycams für Kommunalen Außendienst in München
20890,CDU/CSU,2020,10,2,"Untreue-Skandal - CDU will, dass Senatorin Amt ruhen lässt"
20891,CDU/CSU,2020,10,3,"Schaulauf der CDU-Kandidaten - Kein klarer Sieger, aber ein heimlicher Star"
20894,CDU/CSU,2020,10,5,Kandidat für CDU-Vorsitz: Aus diesem Fehler zog Röttgen seine Lehre
20903,CDU/CSU,2020,10,7,"Neue Umfrage für Bayern - CSU verliert, Grüne gewinnen"
20907,CDU/CSU,2020,10,9,CDU-Aufstand gegen eigene Corona-Politik: Abgeordnete für Kurswechsel
20915,CDU/CSU,2020,10,11,Constance Arndt siegt: CDU verliert OB-Wahl haushoch
20916,CDU/CSU,2020,10,11,CDU-Spitzenpolitiker fordert: Schröder soll Gazprom-Bezüge offenlegen
20924,CDU/CSU,2020,10,13,AfD – Abgeordnete im Stadtparlament: CDU-Stadtverband nimmt Ex-AfD-Politikerin auf
20926,CDU/CSU,2020,10,13,Corona: Nach CDU-Vorstoß aus Hamburg: Sollen die Winterferien verlängert werden?
20929,CDU/CSU,2020,10,15,Nachzahlung: Rentner kommt der CDU-Austritt teuer zu stehen
20932,CDU/CSU,2020,10,16,Nidderauer Bürgermeister-Kandidat: Betrüger-Posse um CDU-Politiker
20935,CDU/CSU,2020,10,16,Sonntagsfrage für Niedersachsen - Umfrage sieht CDU deutlich vorn
20936,CDU/CSU,2020,10,17,Redeschlacht um CDU-Vorsitz -  Drei Ü-50er kämpfen um die Jungen 
20939,CDU/CSU,2020,10,19,München: CSU wirbt für Christmette im Grünwalder Stadion
20941,CDU/CSU,2020,10,19,Ex-CDU-Generalsekretär: Peter Tauber beendet politische Karriere
20942,CDU/CSU,2020,10,21,Beim Aquarium-Bau für seinen Sohn: Anemone vergiftet CDU-Politiker!
20943,CDU/CSU,2020,10,22,Berliner CDU blamiert sich mit PR-Aktion gegen Clan-Kriminalität
20946,CDU/CSU,2020,10,23,CDU-Spitze will mehrere kleine Parteitage gleichzeitig
20947,CDU/CSU,2020,10,24,CSU gegen Corona: Wieso kriegt Söder Corona nicht in den Griff?
20950,CDU/CSU,2020,10,25,CDU: Exklusiv Geheimer Gipfel: Riesen-Streit um Parteitag
20953,CDU/CSU,2020,10,25,Ringen um eine Lösung - Laschet für Verschiebung des CDU-Wahlparteitags
20954,CDU/CSU,2020,10,26,CDU: Friedrich Merz sieht sich als Opfer einer Intrige
20955,CDU/CSU,2020,10,26,Frankfurt: CDU-Dezernent Jan Schneider – Unfall im Demo-Stau
20956,CDU/CSU,2020,10,26,"Corona in Rottal-Inn: CSU-Landrat glaubt, Pendler sind schuld an Covid-19-Zahlen"
20957,CDU/CSU,2020,10,26,CDU verschiebt Parteitag aufs Frühjahr: AKK-Vorschlag einstimmig beschlossen
20959,CDU/CSU,2020,10,26,Corona-Alarm bei Anne Will! Laschet: Kein CDU-Parteitag am 4. Dezember
20960,CDU/CSU,2020,10,26,Corona-Krimi um Absage - Kreise: CDU-Präsenzparteitag vom Tisch
20961,CDU/CSU,2020,10,27,CDU: Röttgen und Merz wollen mit Geheimplan Parteitag im Januar durchdrücken
20963,CDU/CSU,2020,10,27,CDU-Machtkampf um Vorsitz - „KEIN Zwang zu Präsenz-Parteitag“
20964,CDU/CSU,2020,10,27,Corona: CDU-Vize Thomas Strobl will eine Woche Lockdown
20965,CDU/CSU,2020,10,27,CDU-Charme-Offensive: So reagieren die Grünen auf das Werben der Union
20969,CDU/CSU,2020,10,27,CDU-Vorsitz: Merz: „Ich lasse mich nicht ZERMÜRBEN“
20970,CDU/CSU,2020,10,27,Hygieneregeln kontrollieren - CDU fordert bewaffnete Corona-Sheriffs
20972,CDU/CSU,2020,10,28,Streit um CDU-Vorsitz - Röttgen will digitalen Parteitag am 16. Januar
20974,CDU/CSU,2020,10,28,CDU-Machtkampf - Warum Merkel wieder die (heimliche) Parteichefin ist
20975,CDU/CSU,2020,10,29,Röttgen-Video geht viral - Darum wirft der CDU-Politiker Bälle im Büro
20978,CDU/CSU,2020,10,31,CDU -Parteispitze ist sich einig: Nächster CDU-Chef wird im Januar gewählt!
20980,CDU/CSU,2020,10,31,Armin Laschet offiziell Kandidat für CDU-Bundesvorsitz
20984,CDU/CSU,2020,11,2,Online-Konferenz: Grüne wollen Düsseldorf mit der CDU regieren
20987,CDU/CSU,2020,11,3,JU-Chef Tilman Kuban über CDU-Machtkampf: „Volle Unterstützung“ für Merz
20988,CDU/CSU,2020,11,3,CDU-Vorsitz: Friedrich Merz klarer Favorit der Jungen Union
20991,CDU/CSU,2020,11,5,CDU: Mohring für Direktmandat nominiert
20997,CDU/CSU,2020,11,6,Corona – CDU-Vize will Zwangseinweisung für Quarantäne-Verweigerer!
20998,CDU/CSU,2020,11,6,Wesel: Landrat Ingo Brohl (CDU) will Wölfin abschießen lassen
20999,CDU/CSU,2020,11,6,Widerstand gegen Monsterbrücke - CDU-Brandbrief an Bahnvorstand
21002,CDU/CSU,2020,11,8,Landtagswahl Niedersachsen - Umfrage sieht CDU klar vor der SPD
21003,CDU/CSU,2020,11,11,Brinkhaus vs. Spahn - Schrei-Duell beim CDU-Frühstück!
21004,CDU/CSU,2020,11,13,RLP-Beförderungs-Skandal!: CDU fordert von Dreyer Aufklärung
21012,CDU/CSU,2020,11,15,Kommentar zu Gerd Müller (CSU) - Minister Schamlos und seine Hilfe zur Selbsthilfe
21013,CDU/CSU,2020,11,15,Südwest-CDU: Einführung von Tasern soll getestet werden
21015,CDU/CSU,2020,11,15,Entwicklungsminister Gerd Müller (CSU): Völlig abgehoben
21016,CDU/CSU,2020,11,16,"Neue Corona-Regeln: CDU kippt Merkels Schul-Pläne, Streit in Geheim-Runde "
21018,CDU/CSU,2020,11,16,Mit vergünstigten Büros: CSU will Gründerkaufhaus für München
21019,CDU/CSU,2020,11,17,Neuwahl in Thüringen - Voigt führt CDU in den Wahlkampf
21024,CDU/CSU,2020,11,17,Erster CDU-Politiker fordert - „Macht die Bordelle wieder auf!“
21027,CDU/CSU,2020,11,18,SPD gegen CDU - Miet-Zoff in der Römer-Koalition
21030,CDU/CSU,2020,11,18,„Politische Liste“: SPD und CDU beschwören sozialen Zusammenhalt
21032,CDU/CSU,2020,11,19,Umfrage zur Landtagswahl: Grüne pirschen sich an CDU ran
21035,CDU/CSU,2020,11,19,Eklat im Bezirksausschuss: CSU verlässt geschlossen den Saal
21042,CDU/CSU,2020,11,20,"Grüne und CDU dafür, FDP dagegen - Maskenpflicht in ganz Frankfurt?"
